"time","pa.Gp","pa.Ip","rag.Qgut","rag.Qsto1","rag.Qsto2","der(pa.Gp)","der(pa.Ip)","der(rag.Qgut)","der(rag.Qsto1)","der(rag.Qsto2)","pa.G","pa.I","pu.err","rag.Qsto","rag.Rameal","gen.delta","pu.insulin_out","pu.z","gen.meal_off","gen.meal_on","pu.fail","pa.Rameal","pa.insulin_from_pump","pu.glucose","rag.delta"
74.30000000000005,105.893877990606,63075.2057200756,93187.17658912088,55672.7951900919,106972.6837507744,0.08189429701860718,-646.8291417941042,-1218.682669656261,-3846.99014763535,-3544.822299543158,105.893877990606,1461789.978444508,5.893877990606043,162645.4789408662,77.93086891745065,0,5628.923266816275,-256.1848908747908,1,1,0,77.93086891745065,5628.923266816275,105.893877990606,0
74.39999999999961,105.8774824152079,63010.84504209563,93064.64841658114,55289.42225427354,106618.1004127443,-0.2763013087885611,-640.3979926687261,-1231.862775171469,-3820.499077770301,-3546.811660750327,105.8774824152079,1460420.602317275,5.877482415207879,161907.5226670178,77.82840066696389,0,5628.923266816275,-256.1848908747908,1,1,0,77.82840066696389,5628.923266816275,105.8774824152079,0
74.39999999999961,105.8774824152079,63010.84504209563,93064.64841658114,55289.42225427354,106618.1004127443,-0.2763013087885611,-640.3979926687261,-1231.862775171469,-3820.499077770301,-3546.811660750327,105.8774824152079,1460420.602317275,5.877482415207879,161907.5226670178,77.82840066696389,0,5628.923266816275,-256.1848908747908,1,1,0,77.82840066696389,5628.923266816275,105.8774824152079,0
74.40000000000005,105.8774824152078,63010.84504209534,93064.6484165806,55289.42225427186,106618.1004127427,-0.2763013087894706,-640.397992668698,-1231.862775171526,-3820.499077770186,-3546.811660750336,105.8774824152078,1460420.602317268,5.877482415207751,161907.5226670146,77.82840066696342,0,5628.923266816275,-256.1848908747908,1,1,0,77.82840066696342,5628.923266816275,105.8774824152078,0
74.40000000000005,105.8774824152078,63010.84504209534,93064.6484165806,55289.42225427186,106618.1004127427,0.08192709289414779,-656.3000848747533,-1231.862775171526,-3820.499077770186,-3546.811660750336,105.8774824152078,1460082.259929905,5.877482415207751,161907.5226670146,77.82840066696342,0,5613.02117461022,-255.59714263327,1,1,0,77.82840066696342,5613.02117461022,105.8774824152078,0
74.4999999999996,105.8610551506761,62945.54198916259,92940.80764131127,54908.68929382059,106263.3279349464,-0.2770360461631753,-649.774707760837,-1244.934665752363,-3794.190430203003,-3548.605530101795,105.8610551506761,1458692.833271762,5.861055150676094,161172.017228767,77.7248347088842,0,5613.02117461022,-255.59714263327,1,1,0,77.7248347088842,5613.02117461022,105.8610551506761,0
74.4999999999996,105.8610551506761,62945.54198916259,92940.80764131127,54908.68929382059,106263.3279349464,-0.2770360461631753,-649.774707760837,-1244.934665752363,-3794.190430203003,-3548.605530101795,105.8610551506761,1458692.833271762,5.861055150676094,161172.017228767,77.7248347088842,0,5613.02117461022,-255.59714263327,1,1,0,77.7248347088842,5613.02117461022,105.8610551506761,0
74.50000000000004,105.861055150676,62945.5419891623,92940.80764131072,54908.68929381892,106263.3279349449,-0.2770360461638575,-649.7747077608079,-1244.934665752419,-3794.190430202887,-3548.605530101803,105.861055150676,1458692.833271756,5.861055150675966,161172.0172287638,77.72483470888375,0,5613.02117461022,-255.59714263327,1,1,0,77.72483470888375,5613.02117461022,105.861055150676,0
74.50000000000004,105.861055150676,62945.5419891623,92940.80764131072,54908.68929381892,106263.3279349449,0.08195109070129547,-665.7129538028991,-1244.934665752419,-3794.190430202887,-3548.605530101803,105.861055150676,1458353.721653839,5.861055150675966,161172.0172287638,77.72483470888375,0,5597.082928568128,-255.0110371182024,1,1,0,77.72483470888375,5597.082928568128,105.861055150676,0
74.5999999999996,105.8445972362022,62879.30233975463,92815.66510199917,54530.57812938693,105908.3857364435,-0.2777552169761748,-659.093926236475,-1257.898001036476,-3768.062948740636,-3550.20650564761,105.8445972362022,1456944.367411123,5.844597236202233,160438.9638658304,77.62018010742408,0,5597.082928568128,-255.0110371182024,1,1,0,77.62018010742408,5597.082928568128,105.8445972362022,0
74.5999999999996,105.8445972362022,62879.30233975463,92815.66510199917,54530.57812938693,105908.3857364435,-0.2777552169761748,-659.093926236475,-1257.898001036476,-3768.062948740636,-3550.20650564761,105.8445972362022,1456944.367411123,5.844597236202233,160438.9638658304,77.62018010742408,0,5597.082928568128,-255.0110371182024,1,1,0,77.62018010742408,5597.082928568128,105.8445972362022,0
74.60000000000004,105.8445972362021,62879.30233975434,92815.66510199862,54530.57812938527,105908.385736442,-0.2777552169766295,-659.0939262364459,-1257.898001036533,-3768.062948740522,-3550.206505647616,105.8445972362021,1456944.367411116,5.844597236202105,160438.9638658272,77.62018010742362,0,5597.082928568128,-255.0110371182024,1,1,0,77.62018010742362,5597.082928568128,105.8445972362021,0
74.60000000000004,105.8445972362021,62879.30233975434,92815.66510199862,54530.57812938527,105908.385736442,0.08196609849869674,-675.0672515348792,-1257.898001036533,-3768.062948740522,-3550.206505647616,105.8445972362021,1456604.509426043,5.844597236202105,160438.9638658272,77.62018010742362,0,5581.109603269695,-254.4265773945822,1,1,0,77.62018010742362,5581.109603269695,105.8445972362021,0
74.69999999999959,105.8281096832033,62812.13192180598,92689.23167031989,54155.07070681104,105553.2929778192,-0.2784590520573147,-668.3551560059425,-1270.75246157025,-3742.115385840642,-3551.617158926665,105.8281096832033,1455175.351597355,5.828109683203323,159708.3636846303,77.51444595438257,0,5581.109603269695,-254.4265773945822,1,1,0,77.51444595438257,5581.109603269695,105.8281096832033,0
74.69999999999959,105.8281096832033,62812.13192180598,92689.23167031989,54155.07070681104,105553.2929778192,-0.2784590520573147,-668.3551560059425,-1270.75246157025,-3742.115385840642,-3551.617158926665,105.8281096832033,1455175.351597355,5.828109683203323,159708.3636846303,77.51444595438257,0,5581.109603269695,-254.4265773945822,1,1,0,77.51444595438257,5581.109603269695,105.8281096832033,0
74.70000000000003,105.8281096832032,62812.13192180569,92689.23167031934,54155.07070680938,105553.2929778176,-0.2784590520584516,-668.3551560059134,-1270.752461570308,-3742.115385840528,-3551.617158926671,105.8281096832032,1455175.351597349,5.828109683203195,159708.363684627,77.5144459543821,0,5581.109603269695,-254.4265773945822,1,1,0,77.5144459543821,5581.109603269695,105.8281096832032,0
74.70000000000003,105.8281096832032,62812.13192180569,92689.23167031934,54155.07070680938,105553.2929778176,0.08197254534115928,-684.3625146637207,-1270.752461570308,-3742.115385840528,-3551.617158926671,105.8281096832032,1454834.769498246,5.828109683203195,159708.363684627,77.5144459543821,0,5565.102244611888,-253.8437664262619,1,1,0,77.5144459543821,5565.102244611888,105.8281096832032,0
74.79999999999959,105.8115935074306,62744.03660936093,92561.51824886397,53782.1490962556,105198.0685638188,-0.2791475895530766,-677.5579382719759,-1283.49774843515,-3716.346502551261,-3552.840035208618,105.8115935074306,1453385.933063251,5.811593507430644,158980.2176600744,77.40764136741278,0,5565.102244611888,-253.8437664262619,1,1,0,77.40764136741278,5565.102244611888,105.8115935074306,0
74.79999999999959,105.8115935074306,62744.03660936093,92561.51824886397,53782.1490962556,105198.0685638188,-0.2791475895530766,-677.5579382719759,-1283.49774843515,-3716.346502551261,-3552.840035208618,105.8115935074306,1453385.933063251,5.811593507430644,158980.2176600744,77.40764136741278,0,5565.102244611888,-253.8437664262619,1,1,0,77.40764136741278,5565.102244611888,105.8115935074306,0
74.80000000000003,105.8115935074305,62744.03660936063,92561.5182488634,53782.14909625396,105198.0685638172,-0.2791475895537587,-677.5579382719459,-1283.497748435207,-3716.346502551148,-3552.840035208622,105.8115935074305,1453385.933063245,5.811593507430516,158980.2176600712,77.40764136741231,0,5565.102244611888,-253.8437664262619,1,1,0,77.40764136741231,5565.102244611888,105.8115935074305,0
74.80000000000003,105.8115935074305,62744.03660936063,92561.5182488634,53782.14909625396,105198.0685638172,0.08197030099131553,-693.5982796873075,-1283.497748435207,-3716.346502551148,-3552.840035208622,105.8115935074305,1453044.649203344,5.811593507430516,158980.2176600712,77.40764136741231,0,5549.061903196526,-253.2626070755188,1,1,0,77.40764136741231,5549.061903196526,105.8115935074305,0
74.89999999999958,105.7950497002265,62675.02232258274,92432.53576910243,53411.79549135142,104842.7311459641,-0.2798210373978236,-686.7018141516795,-1296.133582878945,-3690.755068452383,-3553.877653733737,105.7950497002265,1451576.260122963,5.795049700226514,158254.5266373155,77.29977548832018,0,5549.061903196526,-253.2626070755188,1,1,0,77.29977548832018,5549.061903196526,105.7950497002265,0
74.89999999999958,105.7950497002265,62675.02232258274,92432.53576910243,53411.79549135142,104842.7311459641,-0.2798210373978236,-686.7018141516795,-1296.133582878945,-3690.755068452383,-3553.877653733737,105.7950497002265,1451576.260122963,5.795049700226514,158254.5266373155,77.29977548832018,0,5549.061903196526,-253.2626070755188,1,1,0,77.29977548832018,5549.061903196526,105.7950497002265,0
74.90000000000002,105.7950497002264,62675.02232258243,92432.53576910186,53411.7954913498,104842.7311459625,-0.279821037398051,-686.7018141516495,-1296.133582879002,-3690.755068452271,-3553.877653733739,105.7950497002264,1451576.260122957,5.795049700226386,158254.5266373123,77.2997754883197,0,5549.061903196526,-253.2626070755188,1,1,0,77.2997754883197,5549.061903196526,105.7950497002264,0
74.90000000000002,105.7950497002264,62675.02232258243,92432.53576910186,53411.7954913498,104842.7311459625,0.08195973833312564,-702.7741129099962,-1296.133582879002,-3690.755068452271,-3553.877653733739,105.7950497002264,1451234.296319587,5.795049700226386,158254.5266373123,77.2997754883197,0,5532.989604438179,-252.6831021054962,1,1,0,77.2997754883197,5532.989604438179,105.7950497002264,0
74.99999999999957,105.7784792546118,62605.09502478839,92302.29518938839,53043.99220834718,104487.2991251444,-0.2804794469193439,-695.7863542642759,-1308.65970595201,-3665.339861596789,-3554.732507950688,105.7784792546118,1449746.481472905,5.778479254611781,157531.2913334916,77.19085748139118,0,5532.989604438179,-252.6831021054962,1,1,0,77.19085748139118,5532.989604438179,105.7784792546118,0
74.99999999999957,105.7784792546118,62605.09502478839,92302.29518938839,53043.99220834718,104487.2991251444,-0.2804794469193439,-695.7863542642759,-1308.65970595201,-3665.339861596789,-3554.732507950688,105.7784792546118,1449746.481472905,5.778479254611781,157531.2913334916,77.19085748139118,0,5532.989604438179,-252.6831021054962,1,1,0,77.19085748139118,5532.989604438179,105.7784792546118,0
75.00000000000001,105.7784792546117,62605.09502478808,92302.29518938781,53043.99220834556,104487.2991251428,-0.2804794469202534,-695.7863542642459,-1308.659705952065,-3665.339861596678,-3554.73250795069,105.7784792546117,1449746.481472899,5.778479254611653,157531.2913334884,77.19085748139069,0,5532.989604438179,-252.6831021054962,1,1,0,77.19085748139069,5532.989604438179,105.7784792546117,0
75.00000000000001,105.7784792546117,62605.09502478808,92302.29518938781,53043.99220834556,104487.2991251428,0.0819407760645845,-711.8895830120242,-1308.659705952065,-3665.339861596678,-3554.73250795069,105.7784792546117,1449403.859584649,5.778479254611653,157531.2913334884,77.19085748139069,0,5516.886375690401,-252.105254180035,1,1,0,77.19085748139069,5516.886375690401,105.7784792546117,0
75.09999999999957,105.7618831419199,62534.26072221169,92170.80749299476,52678.72168526505,104131.7906541838,-0.2811230072159105,-704.8111315881922,-1321.075878148612,-3640.099668451815,-3555.407065752288,105.7618831419199,1447896.746763874,5.761883141919924,156810.5123394489,77.08089653175224,0,5516.886375690401,-252.105254180035,1,1,0,77.08089653175224,5516.886375690401,105.7618831419199,0
75.09999999999957,105.7618831419199,62534.26072221169,92170.80749299476,52678.72168526505,104131.7906541838,-0.2811230072159105,-704.8111315881922,-1321.075878148612,-3640.099668451815,-3555.407065752288,105.7618831419199,1447896.746763874,5.761883141919924,156810.5123394489,77.08089653175224,0,5516.886375690401,-252.105254180035,1,1,0,77.08089653175224,5516.886375690401,105.7618831419199,0
75.10000000000001,105.7618831419198,62534.26072221137,92170.80749299418,52678.72168526344,104131.7906541823,-0.2811230072170474,-704.8111315881604,-1321.075878148667,-3640.099668451704,-3555.407065752291,105.7618831419198,1447896.746763868,5.761883141919796,156810.5123394457,77.08089653175176,0,5516.886375690401,-252.105254180035,1,1,0,77.08089653175176,5516.886375690401,105.7618831419198,0
75.10000000000001,105.7618831419198,62534.26072221137,92170.80749299418,52678.72168526344,104131.7906541823,0.08191374194848322,-720.9442853330427,-1321.075878148667,-3640.099668451704,-3555.407065752291,105.7618831419198,1447553.488173551,5.761883141919796,156810.5123394457,77.08089653175176,0,5500.753221945519,-251.5290658658431,1,1,0,77.08089653175176,5500.753221945519,105.7618831419198,0
75.19999999999956,105.7452623330726,62462.52546135102,92038.08368618762,52315.96648106217,103776.2236403854,-0.281751779605429,-713.7757454896619,-1333.381879053102,-3615.033283841396,-3555.903769709238,105.7452623330726,1446027.206027586,5.745262333072645,156092.1901214476,76.96990184375868,0,5500.753221945519,-251.5290658658431,1,1,0,76.96990184375868,5500.753221945519,105.7452623330726,0
75.19999999999956,105.7452623330726,62462.52546135102,92038.08368618762,52315.96648106217,103776.2236403854,-0.281751779605429,-713.7757454896619,-1333.381879053102,-3615.033283841396,-3555.903769709238,105.7452623330726,1446027.206027586,5.745262333072645,156092.1901214476,76.96990184375868,0,5500.753221945519,-251.5290658658431,1,1,0,76.96990184375868,5500.753221945519,105.7452623330726,0
75.2,105.7452623330725,62462.52546135071,92038.08368618703,52315.96648106058,103776.2236403839,-0.2817517796065658,-713.77574548963,-1333.381879053157,-3615.033283841286,-3555.903769709239,105.7452623330725,1446027.206027579,5.745262333072517,156092.1901214444,76.96990184375819,0,5500.753221945519,-251.5290658658431,1,1,0,76.96990184375819,5500.753221945519,105.7452623330725,0
75.2,105.7452623330725,62462.52546135071,92038.08368618703,52315.96648106058,103776.2236403839,0.08187859353415661,-729.9378194781248,-1333.381879053157,-3615.033283841286,-3555.903769709239,105.7452623330725,1445683.33211293,5.745262333072517,156092.1901214444,76.96990184375819,0,5484.591147957024,-250.9545396325358,1,1,0,76.96990184375819,5484.591147957024,105.7452623330725,0
75.29999999999956,105.7286177795172,62389.89532854459,91904.13479633463,51955.70927479786,103420.6157480515,-0.2823659375826537,-722.6797995635798,-1345.577506990964,-3590.139510888532,-3556.225037301824,105.7286177795172,1444138.010138332,5.728617779517208,155376.3250228493,76.85788263941259,0,5484.591147957024,-250.9545396325358,1,1,0,76.85788263941259,5484.591147957024,105.7286177795172,0
75.29999999999956,105.7286177795172,62389.89532854459,91904.13479633463,51955.70927479786,103420.6157480515,-0.2823659375826537,-722.6797995635798,-1345.577506990964,-3590.139510888532,-3556.225037301824,105.7286177795172,1444138.010138332,5.728617779517208,155376.3250228493,76.85788263941259,0,5484.591147957024,-250.9545396325358,1,1,0,76.85788263941259,5484.591147957024,105.7286177795172,0
75.3,105.7286177795171,62389.89532854427,91904.13479633404,51955.70927479628,103420.6157480499,-0.2823659375833358,-722.6797995635479,-1345.577506991018,-3590.139510888423,-3556.225037301825,105.7286177795171,1444138.010138325,5.72861777951708,155376.3250228462,76.8578826394121,0,5484.591147957024,-250.9545396325358,1,1,0,76.8578826394121,5484.591147957024,105.7286177795171,0
75.3,105.7286177795171,62389.89532854427,91904.13479633404,51955.70927479628,103420.6157480499,0.08183562215845086,-738.8698091062533,-1345.577506991018,-3590.139510888423,-3556.225037301825,105.7286177795171,1443793.541850183,5.72861777951708,155376.3250228462,76.8578826394121,0,5468.401138414319,-250.3816778545841,1,1,0,76.8578826394121,5468.401138414319,105.7286177795171,0
75.39999999999955,105.7119504306449,62316.37644757733,91768.97187004822,51597.93286480657,103064.9844009812,-0.2829655499742785,-731.522921214221,-1357.662578684656,-3565.417160958134,-3556.373261149665,105.7119504306449,1442229.310340248,5.711950430644876,154662.9172657877,76.74484815681024,0,5468.401138414319,-250.3816778545841,1,1,0,76.74484815681024,5468.401138414319,105.7119504306449,0
75.39999999999955,105.7119504306449,62316.37644757733,91768.97187004822,51597.93286480657,103064.9844009812,-0.2829655499742785,-731.522921214221,-1357.662578684656,-3565.417160958134,-3556.373261149665,105.7119504306449,1442229.310340248,5.711950430644876,154662.9172657877,76.74484815681024,0,5468.401138414319,-250.3816778545841,1,1,0,76.74484815681024,5468.401138414319,105.7119504306449,0
75.39999999999999,105.7119504306447,62316.37644757701,91768.97187004762,51597.932864805,103064.9844009796,-0.2829655499749606,-731.5229212141892,-1357.66257868471,-3565.417160958025,-3556.373261149665,105.7119504306447,1442229.310340241,5.711950430644748,154662.9172657846,76.74484815680974,0,5468.401138414319,-250.3816778545841,1,1,0,76.74484815680974,5468.401138414319,105.7119504306447,0
75.39999999999999,105.7119504306447,62316.37644757701,91768.97187004762,51597.932864805,103064.9844009796,0.08178481622917388,-747.7398835744095,-1357.66257868471,-3565.417160958025,-3556.373261149665,105.7119504306447,1441884.268587896,5.711950430644748,154662.9172657846,76.74484815680974,0,5452.184176054098,-249.8104828115196,1,1,0,76.74484815680974,5452.184176054098,105.7119504306447,0
75.49999999999955,105.6952612181825,62241.97497911364,91632.60597136288,51242.62016787651,102709.3467849454,-0.2835507772690562,-740.3047434918117,-1369.636928914205,-3540.865053600267,-3556.350809239459,105.6952612181825,1440301.25862059,5.695261218182509,153951.9669528219,76.63080764861763,0,5452.184176054098,-249.8104828115196,1,1,0,76.63080764861763,5452.184176054098,105.6952612181825,0
75.49999999999955,105.6952612181825,62241.97497911364,91632.60597136288,51242.62016787651,102709.3467849454,-0.2835507772690562,-740.3047434918117,-1369.636928914205,-3540.865053600267,-3556.350809239459,105.6952612181825,1440301.25862059,5.695261218182509,153951.9669528219,76.63080764861763,0,5452.184176054098,-249.8104828115196,1,1,0,76.63080764861763,5452.184176054098,105.6952612181825,0
75.49999999999999,105.6952612181824,62241.97497911331,91632.60597136228,51242.62016787496,102709.3467849438,-0.2835507772697383,-740.3047434917789,-1369.636928914257,-3540.865053600159,-3556.350809239458,105.6952612181824,1440301.258620583,5.695261218182381,153951.9669528188,76.63080764861714,0,5452.184176054098,-249.8104828115196,1,1,0,76.63080764861714,5452.184176054098,105.6952612181824,0
75.49999999999999,105.6952612181824,62241.97497911331,91632.60597136228,51242.62016787496,102709.3467849438,0.08172643750958741,-756.5476941186644,-1369.636928914257,-3540.865053600159,-3556.350809239458,105.6952612181824,1439955.663926394,5.695261218182381,153951.9669528188,76.63080764861714,0,5435.941225427213,-249.2409566897014,1,1,0,76.63080764861714,5435.941225427213,105.6952612181824,0
75.59999999999954,105.6785510705092,62166.69711852068,91495.04817994621,50889.75421843401,102353.7198501385,-0.2841216938716116,-749.0249211037022,-1381.500410182463,-3516.48201649379,-3556.160025150777,105.6785510705092,1438354.00731804,5.678551070509158,153243.4740685725,76.51577038057449,0,5435.941225427213,-249.2409566897014,1,1,0,76.51577038057449,5435.941225427213,105.6785510705092,0
75.59999999999954,105.6785510705092,62166.69711852068,91495.04817994621,50889.75421843401,102353.7198501385,-0.2841216938716116,-749.0249211037022,-1381.500410182463,-3516.48201649379,-3556.160025150777,105.6785510705092,1438354.00731804,5.678551070509158,153243.4740685725,76.51577038057449,0,5435.941225427213,-249.2409566897014,1,1,0,76.51577038057449,5435.941225427213,105.6785510705092,0
75.59999999999998,105.678551070509,62166.69711852035,91495.0481799456,50889.75421843246,102353.7198501369,-0.2841216938722937,-749.0249211036695,-1381.500410182516,-3516.482016493683,-3556.160025150775,105.678551070509,1438354.007318033,5.67855107050903,153243.4740685693,76.51577038057398,0,5435.941225427213,-249.2409566897014,1,1,0,76.51577038057398,5435.941225427213,105.678551070509,0
75.59999999999998,105.678551070509,62166.69711852035,91495.0481799456,50889.75421843246,102353.7198501369,0.08166049892179217,-765.2928987464089,-1381.500410182516,-3516.482016493683,-3556.160025150775,105.678551070509,1438007.880134145,5.67855107050903,153243.4740685693,76.51577038057398,0,5419.673247784473,-248.6731015826505,1,1,0,76.51577038057398,5419.673247784473,105.678551070509,0
75.69999999999953,105.6618208998296,62090.54909519432,91356.30958934313,50539.31816773338,101998.1203136078,-0.2846784493581254,-757.6831154650105,-1393.252892385006,-3492.266885390376,-3555.803228279923,105.6618208998296,1436387.709425081,5.66182089982955,152537.4384813412,76.39974563002589,0,5419.673247784473,-248.6731015826505,1,1,0,76.39974563002589,5419.673247784473,105.6618208998296,0
75.69999999999953,105.6618208998296,62090.54909519432,91356.30958934313,50539.31816773338,101998.1203136078,-0.2846784493581254,-757.6831154650105,-1393.252892385006,-3492.266885390376,-3555.803228279923,105.6618208998296,1436387.709425081,5.66182089982955,152537.4384813412,76.39974563002589,0,5419.673247784473,-248.6731015826505,1,1,0,76.39974563002589,5419.673247784473,105.6618208998296,0
75.69999999999997,105.6618208998294,62090.54909519399,91356.30958934252,50539.31816773184,101998.1203136062,-0.2846784493592622,-757.6831154649769,-1393.252892385058,-3492.26688539027,-3555.803228279921,105.6618208998294,1436387.709425074,5.661820899829422,152537.4384813381,76.39974563002538,0,5419.673247784473,-248.6731015826505,1,1,0,76.39974563002538,5419.673247784473,105.6618208998294,0
75.69999999999997,105.6618208998294,62090.54909519399,91356.30958934252,50539.31816773184,101998.1203136062,0.08158723806354828,-773.9751755130198,-1393.252892385058,-3492.26688539027,-3555.803228279921,105.6618208998294,1436041.069849583,5.661820899829422,152537.4384813381,76.39974563002538,0,5403.381187736431,-248.1069194926676,1,1,0,76.39974563002538,5403.381187736431,105.6618208998294,0
75.79999999999953,105.645071613988,62013.5371705646,91216.40130525296,50191.29528305244,101642.5646616612,-0.2852211222161714,-766.2790078358336,-1404.894262484588,-3468.218504058924,-3555.282714061862,105.645071613988,1434402.518261724,5.645071613988037,151833.8599447136,76.28274268448145,0,5403.381187736431,-248.1069194926676,1,1,0,76.28274268448145,5403.381187736431,105.645071613988,0
75.79999999999953,105.645071613988,62013.5371705646,91216.40130525296,50191.29528305244,101642.5646616612,-0.2852211222161714,-766.2790078358336,-1404.894262484588,-3468.218504058924,-3555.282714061862,105.645071613988,1434402.518261724,5.645071613988037,151833.8599447136,76.28274268448145,0,5403.381187736431,-248.1069194926676,1,1,0,76.28274268448145,5403.381187736431,105.645071613988,0
75.79999999999997,105.6450716139879,62013.53717056427,91216.40130525234,50191.29528305092,101642.5646616596,-0.2852211222168535,-766.2790078357999,-1404.894262484638,-3468.218504058818,-3555.28271406186,105.6450716139879,1434402.518261717,5.645071613987909,151833.8599447105,76.28274268448094,0,5403.381187736431,-248.1069194926676,1,1,0,76.28274268448094,5403.381187736431,105.6450716139879,0
75.79999999999997,105.6450716139879,62013.53717056427,91216.40130525234,50191.29528305092,101642.5646616596,0.0815066873115029,-782.5942100355065,-1404.894262484638,-3468.218504058818,-3555.28271406186,105.6450716139879,1434055.386300021,5.645071613987909,151833.8599447105,76.28274268448094,0,5387.065985536724,-247.5424123312688,1,1,0,76.28274268448094,5387.065985536724,105.6450716139879,0
75.89999999999952,105.6283041058895,61935.66763734312,91075.33444383877,49845.66894689358,101287.0691522516,-0.2857498528028373,-774.8122869658214,-1416.424424190116,-3444.335724230346,-3554.60075419024,105.6283041058895,1432398.587720848,5.62830410588947,151132.7380991452,76.16477084020146,0,5387.065985536724,-247.5424123312688,1,1,0,76.16477084020146,5387.065985536724,105.6283041058895,0
75.89999999999952,105.6283041058895,61935.66763734312,91075.33444383877,49845.66894689358,101287.0691522516,-0.2857498528028373,-774.8122869658214,-1416.424424190116,-3444.335724230346,-3554.60075419024,105.6283041058895,1432398.587720848,5.62830410588947,151132.7380991452,76.16477084020146,0,5387.065985536724,-247.5424123312688,1,1,0,76.16477084020146,5387.065985536724,105.6283041058895,0
75.89999999999996,105.6283041058893,61935.66763734278,91075.33444383815,49845.66894689206,101287.06915225,-0.2857498528039741,-774.8122869657869,-1416.424424190167,-3444.335724230241,-3554.600754190236,105.6283041058893,1432398.58772084,5.628304105889342,151132.7380991421,76.16477084020093,0,5387.065985536724,-247.5424123312688,1,1,0,76.16477084020093,5387.065985536724,105.6283041058893,0
75.89999999999996,105.6283041058893,61935.66763734278,91075.33444383815,49845.66894689206,101287.06915225,0.08141906438618207,-791.1497064235697,-1416.424424190167,-3444.335724230241,-3554.600754190236,105.6283041058893,1432050.983051526,5.628304105889342,151132.7380991421,76.16477084020093,0,5370.728566078941,-246.9795819206799,1,1,0,76.16477084020093,5370.728566078941,105.6283041058893,0
75.99999999999952,105.6115192632878,61856.94681768314,90933.12013006867,49502.42265619026,100931.6498173409,-0.286264722529495,-783.2826599103862,-1427.843297640089,-3420.617405542747,-3553.759596835508,105.6115192632878,1430376.071994938,5.611519263287818,150434.0724735311,76.04583940080963,0,5370.728566078941,-246.9795819206799,1,1,0,76.04583940080963,5370.728566078941,105.6115192632878,0
75.99999999999952,105.6115192632878,61856.94681768314,90933.12013006867,49502.42265619026,100931.6498173409,-0.286264722529495,-783.2826599103862,-1427.843297640089,-3420.617405542747,-3553.759596835508,105.6115192632878,1430376.071994938,5.611519263287818,150434.0724735311,76.04583940080963,0,5370.728566078941,-246.9795819206799,1,1,0,76.04583940080963,5370.728566078941,105.6115192632878,0
75.99999999999996,105.6115192632877,61856.94681768279,90933.12013006804,49502.42265618876,100931.6498173393,-0.2862647225306318,-783.2826599103527,-1427.843297640142,-3420.617405542643,-3553.759596835503,105.6115192632877,1430376.071994931,5.61151926328769,150434.0724735281,76.04583940080911,0,5370.728566078941,-246.9795819206799,1,1,0,76.04583940080911,5370.728566078941,105.6115192632877,0
75.99999999999996,105.6115192632877,61856.94681768279,90933.12013006804,49502.42265618876,100931.6498173393,0.08132441706561622,-799.6413769154223,-1427.843297640142,-3420.617405542643,-3553.759596835503,105.6115192632877,1430028.014186312,5.61151926328769,150434.0724735281,76.04583940080911,0,5354.369849073872,-246.4184299943511,1,1,0,76.04583940080911,5354.369849073872,105.6115192632877,0
76.09999999999951,105.5947179600281,61777.38106237066,90789.76949608844,49161.54002151907,100576.3224652408,-0.2867658639179353,-791.689841775186,-1439.150819090437,-3397.062415486968,-3552.761466861167,105.5947179600281,1428335.125775415,5.594717960028092,149737.8624867598,75.92595767593237,0,5354.369849073872,-246.4184299943511,1,1,0,75.92595767593237,5354.369849073872,105.5947179600281,0
76.09999999999951,105.5947179600281,61777.38106237066,90789.76949608844,49161.54002151907,100576.3224652408,-0.2867658639179353,-791.689841775186,-1439.150819090437,-3397.062415486968,-3552.761466861167,105.5947179600281,1428335.125775415,5.594717960028092,149737.8624867598,75.92595767593237,0,5354.369849073872,-246.4184299943511,1,1,0,75.92595767593237,5354.369849073872,105.5947179600281,0
76.09999999999995,105.594717960028,61777.38106237031,90789.7694960878,49161.54002151758,100576.3224652392,-0.2867658639190722,-791.6898417751514,-1439.150819090485,-3397.062415486864,-3552.761466861163,105.594717960028,1428335.125775408,5.594717960027964,149737.8624867568,75.92595767593183,0,5354.369849073872,-246.4184299943511,1,1,0,75.92595767593183,5354.369849073872,105.594717960028,0
76.09999999999995,105.594717960028,61777.38106237031,90789.7694960878,49161.54002151758,100576.3224652392,0.08122294659551699,-808.0689509089249,-1439.150819090485,-3397.062415486864,-3552.761466861163,105.594717960028,1427986.634091711,5.594717960027964,149737.8624867568,75.92595767593183,0,5337.990739940098,-245.8589581983483,1,1,0,75.92595767593183,5337.990739940098,105.594717960028,0
76.19999999999951,105.5779010641907,61696.97674911714,90645.29367962523,48823.00476631711,100221.1026829331,-0.2872533604086129,-800.0335646523595,-1450.346940606693,-3373.669629352512,-3551.608566038165,105.5779010641907,1426275.904022495,5.577901064190684,149044.1074492502,75.80513497986357,0,5337.990739940098,-245.8589581983483,1,1,0,75.80513497986357,5337.990739940098,105.5779010641907,0
76.19999999999951,105.5779010641907,61696.97674911714,90645.29367962523,48823.00476631711,100221.1026829331,-0.2872533604086129,-800.0335646523595,-1450.346940606693,-3373.669629352512,-3551.608566038165,105.5779010641907,1426275.904022495,5.577901064190684,149044.1074492502,75.80513497986357,0,5337.990739940098,-245.8589581983483,1,1,0,75.80513497986357,5337.990739940098,105.5779010641907,0
